timeperiod,district,object-id,health-centres-count,total-tender-awarded-value,sum-aged-population,sum-young-population,sum-population,avg-electricity,piped-hhds-pct,nosanitation-hhds-pct,workers-affected-pct,pct-ncd,land-surface-temperature,land-surface-temperature-raster,heat-days-score,heat-hazard,exposure,vulnerability,government-response,total-tender-awarded-value-fy-cumsum,topsis-score,heat-risk-score
2022_08,KARBI ANGLONG,18-314,30,0.0,35381.15,83796.234,701882.644,7.161,1.955,23.466,79.48,5.27,2.0,LST_ASSAM_2022_08.tif,30.757,4.0,3.0,5.0,5.0,0.0,0.88,5.0
2022_09,KARBI ANGLONG,18-314,30,0.0,35381.15,83796.234,701882.644,7.161,1.955,23.466,79.48,5.27,3.0,LST_ASSAM_2022_09.tif,3.476,3.0,3.0,5.0,5.0,0.0,0.534,3.0
2022_10,KARBI ANGLONG,18-314,30,0.0,35381.15,83796.234,701882.644,7.161,1.955,23.466,79.48,5.27,1.0,LST_ASSAM_2022_10.tif,43.306,4.0,3.0,5.0,5.0,0.0,0.775,4.0
2022_11,KARBI ANGLONG,18-314,30,0.0,35381.15,83796.234,701882.644,7.161,1.955,23.466,79.48,5.27,2.0,LST_ASSAM_2022_11.tif,0.0,3.0,3.0,5.0,5.0,0.0,0.413,3.0
2022_12,KARBI ANGLONG,18-314,30,0.0,35381.15,83796.234,701882.644,7.161,1.955,23.466,79.48,5.27,2.0,LST_ASSAM_2022_12.tif,0.014,3.0,3.0,5.0,5.0,0.0,0.413,3.0
2023_01,KARBI ANGLONG,18-314,30,0.0,36768.218,84565.962,708328.542,7.161,1.955,23.466,79.48,5.27,2.0,LST_ASSAM_2023_01.tif,1.002,4.0,3.0,5.0,5.0,0.0,0.724,4.0
2023_02,KARBI ANGLONG,18-314,30,0.0,36768.218,84565.962,708328.542,7.161,1.955,23.466,79.48,5.27,2.0,LST_ASSAM_2023_02.tif,1.976,3.0,3.0,5.0,5.0,0.0,0.534,3.0
2023_03,KARBI ANGLONG,18-314,30,0.0,36768.218,84565.962,708328.542,7.161,1.955,23.466,79.48,5.27,2.0,LST_ASSAM_2023_03.tif,24.296,3.0,3.0,5.0,5.0,0.0,0.623,4.0
2023_04,KARBI ANGLONG,18-314,30,0.0,36768.218,84565.962,708328.542,7.161,1.955,23.466,79.48,5.27,2.0,LST_ASSAM_2023_04.tif,1.262,2.0,3.0,5.0,5.0,0.0,0.413,3.0
2023_05,KARBI ANGLONG,18-314,30,0.0,36768.218,84565.962,708328.542,7.161,1.955,23.466,79.48,5.27,2.0,LST_ASSAM_2023_05.tif,5.209,3.0,3.0,5.0,5.0,0.0,0.623,4.0
2023_06,KARBI ANGLONG,18-314,30,0.0,36768.218,84565.962,708328.542,7.161,1.955,23.466,79.48,5.27,2.0,LST_ASSAM_2023_06.tif,38.718,3.0,3.0,5.0,5.0,0.0,0.724,4.0
2023_07,KARBI ANGLONG,18-314,30,0.0,36768.218,84565.962,708328.542,7.161,1.955,23.466,79.48,5.27,4.0,LST_ASSAM_2023_07.tif,24.543,3.0,3.0,5.0,5.0,0.0,0.623,4.0
2023_08,KARBI ANGLONG,18-314,30,0.0,36768.218,84565.962,708328.542,7.161,1.955,23.466,79.48,5.27,4.0,LST_ASSAM_2023_08.tif,22.061,4.0,3.0,5.0,5.0,0.0,0.775,4.0
2023_09,KARBI ANGLONG,18-314,30,0.0,36768.218,84565.962,708328.542,7.161,1.955,23.466,79.48,5.27,2.0,LST_ASSAM_2023_09.tif,42.144,4.0,3.0,5.0,5.0,0.0,0.775,4.0
2023_10,KARBI ANGLONG,18-314,30,0.0,36768.218,84565.962,708328.542,7.161,1.955,23.466,79.48,5.27,1.0,LST_ASSAM_2023_10.tif,41.581,4.0,3.0,5.0,5.0,0.0,0.88,5.0
2023_11,KARBI ANGLONG,18-314,30,0.0,36768.218,84565.962,708328.542,7.161,1.955,23.466,79.48,5.27,1.0,LST_ASSAM_2023_11.tif,1.549,4.0,3.0,5.0,5.0,0.0,0.775,4.0
2023_12,KARBI ANGLONG,18-314,30,0.0,36768.218,84565.962,708328.542,7.161,1.955,23.466,79.48,5.27,2.0,LST_ASSAM_2023_12.tif,0.0,3.0,3.0,5.0,5.0,0.0,0.413,3.0
2024_01,KARBI ANGLONG,18-314,30,0.0,38155.286,85335.69,714774.441,7.161,1.955,23.466,79.48,5.27,2.0,LST_ASSAM_2024_01.tif,0.356,3.0,3.0,5.0,5.0,0.0,0.413,3.0
2024_02,KARBI ANGLONG,18-314,30,0.0,38155.286,85335.69,714774.441,7.161,1.955,23.466,79.48,5.27,1.0,LST_ASSAM_2024_02.tif,0.14,3.0,3.0,5.0,5.0,0.0,0.413,3.0
2024_03,KARBI ANGLONG,18-314,30,0.0,38155.286,85335.69,714774.441,7.161,1.955,23.466,79.48,5.27,2.0,LST_ASSAM_2024_03.tif,26.557,3.0,3.0,5.0,5.0,0.0,0.623,4.0
2024_04,KARBI ANGLONG,18-314,30,0.0,38155.286,85335.69,714774.441,7.161,1.955,23.466,79.48,5.27,3.0,LST_ASSAM_2024_04.tif,0.812,3.0,3.0,5.0,5.0,0.0,0.413,3.0
2024_05,KARBI ANGLONG,18-314,30,0.0,38155.286,85335.69,714774.441,7.161,1.955,23.466,79.48,5.27,2.0,LST_ASSAM_2024_05.tif,34.683,4.0,3.0,5.0,5.0,0.0,0.775,4.0
2024_06,KARBI ANGLONG,18-314,30,0.0,38155.286,85335.69,714774.441,7.161,1.955,23.466,79.48,5.27,4.0,LST_ASSAM_2024_06.tif,42.061,4.0,3.0,5.0,5.0,0.0,0.775,4.0
2024_07,KARBI ANGLONG,18-314,30,0.0,38155.286,85335.69,714774.441,7.161,1.955,23.466,79.48,5.27,3.0,LST_ASSAM_2024_07.tif,37.66,3.0,3.0,5.0,5.0,0.0,0.623,4.0
2024_08,KARBI ANGLONG,18-314,30,0.0,38155.286,85335.69,714774.441,7.161,1.955,23.466,79.48,5.27,1.0,LST_ASSAM_2024_08.tif,21.309,3.0,3.0,5.0,5.0,0.0,0.623,4.0
2024_09,KARBI ANGLONG,18-314,30,0.0,38155.286,85335.69,714774.441,7.161,1.955,23.466,79.48,5.27,2.0,LST_ASSAM_2024_09.tif,46.692,4.0,3.0,5.0,5.0,0.0,0.88,5.0
2024_10,KARBI ANGLONG,18-314,30,0.0,38155.286,85335.69,714774.441,7.161,1.955,23.466,79.48,5.27,1.0,LST_ASSAM_2024_10.tif,30.749,3.0,3.0,5.0,5.0,0.0,0.623,4.0
2024_11,KARBI ANGLONG,18-314,30,0.0,38155.286,85335.69,714774.441,7.161,1.955,23.466,79.48,5.27,1.0,LST_ASSAM_2024_11.tif,2.983,2.0,3.0,5.0,5.0,0.0,0.496,3.0
2024_12,KARBI ANGLONG,18-314,30,0.0,38155.286,85335.69,714774.441,7.161,1.955,23.466,79.48,5.27,1.0,LST_ASSAM_2024_12.tif,0.0,3.0,3.0,5.0,5.0,0.0,0.413,3.0
2025_01,KARBI ANGLONG,18-314,30,0.0,39542.354,86105.418,721220.339,7.161,1.955,23.466,79.48,5.27,2.0,LST_ASSAM_2025_01.tif,0.0,3.0,3.0,5.0,5.0,0.0,0.413,3.0
2025_02,KARBI ANGLONG,18-314,30,0.0,39542.354,86105.418,721220.339,7.161,1.955,23.466,79.48,5.27,2.0,LST_ASSAM_2025_02.tif,0.106,3.0,3.0,5.0,5.0,0.0,0.534,3.0
2025_03,KARBI ANGLONG,18-314,30,0.0,39542.354,86105.418,721220.339,7.161,1.955,23.466,79.48,5.27,2.0,LST_ASSAM_2025_03.tif,35.452,4.0,3.0,5.0,5.0,0.0,0.775,4.0
2025_04,KARBI ANGLONG,18-314,30,0.0,39542.354,86105.418,721220.339,7.161,1.955,23.466,79.48,5.27,4.0,LST_ASSAM_2025_04.tif,0.165,3.0,3.0,5.0,5.0,0.0,0.534,3.0
2025_05,KARBI ANGLONG,18-314,30,0.0,39542.354,86105.418,721220.339,7.161,1.955,23.466,79.48,5.27,3.0,LST_ASSAM_2025_05.tif,5.185,2.0,3.0,5.0,5.0,0.0,0.413,3.0
2025_06,KARBI ANGLONG,18-314,30,0.0,39542.354,86105.418,721220.339,7.161,1.955,23.466,79.48,5.27,3.0,LST_ASSAM_2025_06.tif,49.635,3.0,3.0,5.0,5.0,0.0,0.724,4.0
2025_07,KARBI ANGLONG,18-314,30,0.0,39542.354,86105.418,721220.339,7.161,1.955,23.466,79.48,5.27,2.0,LST_ASSAM_2025_07.tif,32.114,4.0,3.0,5.0,5.0,0.0,0.775,4.0
2025_08,KARBI ANGLONG,18-314,30,0.0,39542.354,86105.418,721220.339,7.161,1.955,23.466,79.48,5.27,2.0,LST_ASSAM_2025_08.tif,9.31,4.0,3.0,5.0,5.0,0.0,0.775,4.0
2025_09,KARBI ANGLONG,18-314,30,0.0,39542.354,86105.418,721220.339,7.161,1.955,23.466,79.48,5.27,1.0,LST_ASSAM_2025_09.tif,24.107,4.0,3.0,5.0,5.0,0.0,0.775,4.0
2025_10,KARBI ANGLONG,18-314,30,0.0,39542.354,86105.418,721220.339,7.161,1.955,23.466,79.48,5.27,1.0,LST_ASSAM_2025_10.tif,53.818,3.0,3.0,5.0,5.0,0.0,0.724,4.0
2025_11,KARBI ANGLONG,18-314,30,0.0,39542.354,86105.418,721220.339,7.161,1.955,23.466,79.48,5.27,2.0,LST_ASSAM_2025_11.tif,1.448,2.0,3.0,5.0,5.0,0.0,0.413,3.0
2025_12,KARBI ANGLONG,18-314,30,0.0,39542.354,86105.418,721220.339,7.161,1.955,23.466,79.48,5.27,2.0,LST_ASSAM_2025_12.tif,0.0,3.0,3.0,5.0,5.0,0.0,0.413,3.0
2026_01,KARBI ANGLONG,18-314,30,0.0,40929.422,86875.146,727666.237,7.161,1.955,23.466,79.48,5.27,1.0,LST_ASSAM_2026_01.tif,0.014,3.0,3.0,5.0,5.0,0.0,0.413,3.0
2026_02,KARBI ANGLONG,18-314,30,0.0,40929.422,86875.146,727666.237,7.161,1.955,23.466,79.48,5.27,2.0,LST_ASSAM_2026_02.tif,8.062,3.0,3.0,5.0,5.0,0.0,0.534,3.0
2026_03,KARBI ANGLONG,18-314,30,0.0,40929.422,86875.146,727666.237,7.161,1.955,23.466,79.48,5.27,2.0,LST_ASSAM_2026_03.tif,25.498,3.0,3.0,5.0,5.0,0.0,0.623,4.0
2026_04,KARBI ANGLONG,18-314,30,0.0,40929.422,86875.146,727666.237,7.161,1.955,23.466,79.48,5.27,1.0,LST_ASSAM_2026_04.tif,0.0,3.0,3.0,5.0,5.0,0.0,0.753,4.0
2026_05,KARBI ANGLONG,18-314,30,0.0,40929.422,86875.146,727666.237,7.161,1.955,23.466,79.48,5.27,2.0,LST_ASSAM_2026_05.tif,0.0,3.0,3.0,5.0,5.0,0.0,0.81,5.0
2021_04,KARIMGANJ,18-317,96,0.0,80707.374,163480.156,1373999.737,9.77,5.567,14.247,76.88,3.51,2.0,LST_ASSAM_2021_04.tif,1.08,4.0,4.0,5.0,5.0,0.0,0.712,4.0
2021_05,KARIMGANJ,18-317,96,0.0,80707.374,163480.156,1373999.737,9.77,5.567,14.247,76.88,3.51,3.0,LST_ASSAM_2021_05.tif,19.18,5.0,4.0,5.0,5.0,0.0,0.931,5.0
2021_06,KARIMGANJ,18-317,96,0.0,80707.374,163480.156,1373999.737,9.77,5.567,14.247,76.88,3.51,3.0,LST_ASSAM_2021_06.tif,13.333,1.0,4.0,5.0,5.0,0.0,0.42,3.0
2021_07,KARIMGANJ,18-317,96,0.0,80707.374,163480.156,1373999.737,9.77,5.567,14.247,76.88,3.51,3.0,LST_ASSAM_2021_07.tif,15.347,3.0,4.0,5.0,5.0,0.0,0.635,4.0
2021_08,KARIMGANJ,18-317,96,0.0,80707.374,163480.156,1373999.737,9.77,5.567,14.247,76.88,3.51,5.0,LST_ASSAM_2021_08.tif,7.08,2.0,4.0,5.0,5.0,0.0,0.504,3.0
2021_09,KARIMGANJ,18-317,96,0.0,80707.374,163480.156,1373999.737,9.77,5.567,14.247,76.88,3.51,5.0,LST_ASSAM_2021_09.tif,26.873,5.0,4.0,5.0,5.0,0.0,0.937,5.0
2021_10,KARIMGANJ,18-317,96,0.0,80707.374,163480.156,1373999.737,9.77,5.567,14.247,76.88,3.51,4.0,LST_ASSAM_2021_10.tif,52.86,3.0,4.0,5.0,5.0,0.0,0.742,4.0
2021_11,KARIMGANJ,18-317,96,0.0,80707.374,163480.156,1373999.737,9.77,5.567,14.247,76.88,3.51,4.0,LST_ASSAM_2021_11.tif,0.0,3.0,4.0,5.0,5.0,0.0,0.42,3.0
2021_12,KARIMGANJ,18-317,96,0.0,80707.374,163480.156,1373999.737,9.77,5.567,14.247,76.88,3.51,3.0,LST_ASSAM_2021_12.tif,0.0,3.0,4.0,5.0,5.0,0.0,0.42,3.0
2022_01,KARIMGANJ,18-317,96,0.0,84066.64,165255.05,1392873.022,9.77,5.567,14.247,76.88,3.51,5.0,LST_ASSAM_2022_01.tif,0.0,3.0,4.0,5.0,5.0,0.0,0.42,3.0
2022_02,KARIMGANJ,18-317,96,23645162.62,84066.64,165255.05,1392873.022,9.77,5.567,14.247,76.88,3.51,5.0,LST_ASSAM_2022_02.tif,0.0,3.0,4.0,5.0,4.0,23645162.62,0.39,2.0
2022_03,KARIMGANJ,18-317,96,0.0,84066.64,165255.05,1392873.022,9.77,5.567,14.247,76.88,3.51,4.0,LST_ASSAM_2022_03.tif,59.22,2.0,4.0,5.0,5.0,23645162.62,0.543,3.0
2022_04,KARIMGANJ,18-317,96,0.0,84066.64,165255.05,1392873.022,9.77,5.567,14.247,76.88,3.51,3.0,LST_ASSAM_2022_04.tif,2.767,5.0,4.0,5.0,5.0,0.0,0.937,5.0
2022_05,KARIMGANJ,18-317,96,0.0,84066.64,165255.05,1392873.022,9.77,5.567,14.247,76.88,3.51,1.0,LST_ASSAM_2022_05.tif,0.713,2.0,4.0,5.0,5.0,0.0,0.504,3.0
2022_06,KARIMGANJ,18-317,96,0.0,84066.64,165255.05,1392873.022,9.77,5.567,14.247,76.88,3.51,5.0,LST_ASSAM_2022_06.tif,1.053,1.0,4.0,5.0,5.0,0.0,0.42,3.0
2022_07,KARIMGANJ,18-317,96,4184701.2,84066.64,165255.05,1392873.022,9.77,5.567,14.247,76.88,3.51,4.0,LST_ASSAM_2022_07.tif,28.693,4.0,4.0,5.0,4.0,4184701.2,0.773,4.0
2022_08,KARIMGANJ,18-317,96,0.0,84066.64,165255.05,1392873.022,9.77,5.567,14.247,76.88,3.51,1.0,LST_ASSAM_2022_08.tif,23.24,2.0,4.0,5.0,5.0,4184701.2,0.543,3.0
2022_09,KARIMGANJ,18-317,96,0.0,84066.64,165255.05,1392873.022,9.77,5.567,14.247,76.88,3.51,5.0,LST_ASSAM_2022_09.tif,14.807,5.0,4.0,5.0,5.0,4184701.2,0.937,5.0
2022_10,KARIMGANJ,18-317,96,0.0,84066.64,165255.05,1392873.022,9.77,5.567,14.247,76.88,3.51,5.0,LST_ASSAM_2022_10.tif,43.827,4.0,4.0,5.0,5.0,4184701.2,0.798,4.0
2022_11,KARIMGANJ,18-317,96,0.0,84066.64,165255.05,1392873.022,9.77,5.567,14.247,76.88,3.51,5.0,LST_ASSAM_2022_11.tif,0.433,5.0,4.0,5.0,5.0,4184701.2,0.937,5.0
2022_12,KARIMGANJ,18-317,96,0.0,84066.64,165255.05,1392873.022,9.77,5.567,14.247,76.88,3.51,4.0,LST_ASSAM_2022_12.tif,0.0,3.0,4.0,5.0,5.0,4184701.2,0.42,3.0
2023_01,KARIMGANJ,18-317,96,0.0,87425.906,167029.944,1411746.306,9.77,5.567,14.247,76.88,3.51,5.0,LST_ASSAM_2023_01.tif,0.0,2.0,4.0,5.0,5.0,4184701.2,0.42,3.0
2023_02,KARIMGANJ,18-317,96,1869281.02,87425.906,167029.944,1411746.306,9.77,5.567,14.247,76.88,3.51,5.0,LST_ASSAM_2023_02.tif,0.593,2.0,4.0,5.0,5.0,6053982.22,0.42,3.0
2023_03,KARIMGANJ,18-317,96,0.0,87425.906,167029.944,1411746.306,9.77,5.567,14.247,76.88,3.51,5.0,LST_ASSAM_2023_03.tif,39.587,5.0,4.0,5.0,5.0,6053982.22,0.937,5.0
2023_04,KARIMGANJ,18-317,96,8899005.61,87425.906,167029.944,1411746.306,9.77,5.567,14.247,76.88,3.51,4.0,LST_ASSAM_2023_04.tif,9.027,5.0,4.0,5.0,3.0,8899005.61,0.815,5.0
2023_05,KARIMGANJ,18-317,96,853731.67,87425.906,167029.944,1411746.306,9.77,5.567,14.247,76.88,3.51,3.0,LST_ASSAM_2023_05.tif,8.333,5.0,4.0,5.0,3.0,9752737.28,0.815,5.0
2023_06,KARIMGANJ,18-317,96,923152.13,87425.906,167029.944,1411746.306,9.77,5.567,14.247,76.88,3.51,2.0,LST_ASSAM_2023_06.tif,42.227,4.0,4.0,5.0,4.0,10675889.41,0.888,5.0
2023_07,KARIMGANJ,18-317,96,0.0,87425.906,167029.944,1411746.306,9.77,5.567,14.247,76.88,3.51,4.0,LST_ASSAM_2023_07.tif,34.447,4.0,4.0,5.0,4.0,10675889.41,0.773,4.0
2023_08,KARIMGANJ,18-317,96,0.0,87425.906,167029.944,1411746.306,9.77,5.567,14.247,76.88,3.51,5.0,LST_ASSAM_2023_08.tif,18.427,3.0,4.0,5.0,5.0,10675889.41,0.635,4.0
2023_09,KARIMGANJ,18-317,96,0.0,87425.906,167029.944,1411746.306,9.77,5.567,14.247,76.88,3.51,4.0,LST_ASSAM_2023_09.tif,40.887,3.0,4.0,5.0,5.0,10675889.41,0.635,4.0
2023_10,KARIMGANJ,18-317,96,0.0,87425.906,167029.944,1411746.306,9.77,5.567,14.247,76.88,3.51,5.0,LST_ASSAM_2023_10.tif,38.98,3.0,4.0,5.0,5.0,10675889.41,0.742,4.0
2023_11,KARIMGANJ,18-317,96,943132885.0,87425.906,167029.944,1411746.306,9.77,5.567,14.247,76.88,3.51,4.0,LST_ASSAM_2023_11.tif,1.5,3.0,4.0,5.0,1.0,953808774.41,0.505,3.0
2023_12,KARIMGANJ,18-317,96,0.0,87425.906,167029.944,1411746.306,9.77,5.567,14.247,76.88,3.51,3.0,LST_ASSAM_2023_12.tif,0.0,3.0,4.0,5.0,1.0,953808774.41,0.32,2.0
2024_01,KARIMGANJ,18-317,96,0.0,90785.172,168804.838,1430619.591,9.77,5.567,14.247,76.88,3.51,3.0,LST_ASSAM_2024_01.tif,0.0,3.0,4.0,5.0,1.0,953808774.41,0.32,2.0
2024_02,KARIMGANJ,18-317,96,0.0,90785.172,168804.838,1430619.591,9.77,5.567,14.247,76.88,3.51,3.0,LST_ASSAM_2024_02.tif,0.0,3.0,4.0,5.0,1.0,953808774.41,0.32,2.0
2024_03,KARIMGANJ,18-317,96,0.0,90785.172,168804.838,1430619.591,9.77,5.567,14.247,76.88,3.51,3.0,LST_ASSAM_2024_03.tif,25.513,3.0,4.0,5.0,2.0,953808774.41,0.539,3.0
2024_04,KARIMGANJ,18-317,96,0.0,90785.172,168804.838,1430619.591,9.77,5.567,14.247,76.88,3.51,3.0,LST_ASSAM_2024_04.tif,24.573,5.0,4.0,5.0,5.0,0.0,0.937,5.0
2024_05,KARIMGANJ,18-317,96,0.0,90785.172,168804.838,1430619.591,9.77,5.567,14.247,76.88,3.51,1.0,LST_ASSAM_2024_05.tif,49.58,5.0,4.0,5.0,5.0,0.0,0.937,5.0
2024_06,KARIMGANJ,18-317,96,0.0,90785.172,168804.838,1430619.591,9.77,5.567,14.247,76.88,3.51,4.0,LST_ASSAM_2024_06.tif,38.18,3.0,4.0,5.0,5.0,0.0,0.635,4.0
2024_07,KARIMGANJ,18-317,96,0.0,90785.172,168804.838,1430619.591,9.77,5.567,14.247,76.88,3.51,0.0,LST_ASSAM_2024_07.tif,35.453,3.0,4.0,5.0,5.0,0.0,0.635,4.0
2024_08,KARIMGANJ,18-317,96,0.0,90785.172,168804.838,1430619.591,9.77,5.567,14.247,76.88,3.51,2.0,LST_ASSAM_2024_08.tif,8.273,1.0,4.0,5.0,5.0,0.0,0.42,3.0
2024_09,KARIMGANJ,18-317,96,0.0,90785.172,168804.838,1430619.591,9.77,5.567,14.247,76.88,3.51,3.0,LST_ASSAM_2024_09.tif,40.96,3.0,4.0,5.0,5.0,0.0,0.742,4.0
2024_10,KARIMGANJ,18-317,96,0.0,90785.172,168804.838,1430619.591,9.77,5.567,14.247,76.88,3.51,5.0,LST_ASSAM_2024_10.tif,39.133,5.0,4.0,5.0,5.0,0.0,0.937,5.0
2024_11,KARIMGANJ,18-317,96,0.0,90785.172,168804.838,1430619.591,9.77,5.567,14.247,76.88,3.51,5.0,LST_ASSAM_2024_11.tif,4.647,4.0,4.0,5.0,5.0,0.0,0.798,4.0
2024_12,KARIMGANJ,18-317,96,0.0,90785.172,168804.838,1430619.591,9.77,5.567,14.247,76.88,3.51,5.0,LST_ASSAM_2024_12.tif,0.0,3.0,4.0,5.0,5.0,0.0,0.42,3.0
2025_01,KARIMGANJ,18-317,96,0.0,94144.438,170579.732,1449492.875,9.77,5.567,14.247,76.88,3.51,5.0,LST_ASSAM_2025_01.tif,0.0,3.0,4.0,5.0,5.0,0.0,0.42,3.0
2025_02,KARIMGANJ,18-317,96,0.0,94144.438,170579.732,1449492.875,9.77,5.567,14.247,76.88,3.51,5.0,LST_ASSAM_2025_02.tif,0.0,2.0,4.0,5.0,5.0,0.0,0.42,3.0
2025_03,KARIMGANJ,18-317,96,0.0,94144.438,170579.732,1449492.875,9.77,5.567,14.247,76.88,3.51,4.0,LST_ASSAM_2025_03.tif,41.087,4.0,4.0,5.0,5.0,0.0,0.798,4.0
2025_04,KARIMGANJ,18-317,96,0.0,94144.438,170579.732,1449492.875,9.77,5.567,14.247,76.88,3.51,3.0,LST_ASSAM_2025_04.tif,0.1,3.0,4.0,5.0,5.0,0.0,0.543,3.0
2025_05,KARIMGANJ,18-317,96,0.0,94144.438,170579.732,1449492.875,9.77,5.567,14.247,76.88,3.51,3.0,LST_ASSAM_2025_05.tif,17.34,5.0,4.0,5.0,5.0,0.0,0.937,5.0
2025_06,KARIMGANJ,18-317,96,0.0,94144.438,170579.732,1449492.875,9.77,5.567,14.247,76.88,3.51,3.0,LST_ASSAM_2025_06.tif,32.86,1.0,4.0,5.0,5.0,0.0,0.42,3.0
2025_07,KARIMGANJ,18-317,96,0.0,94144.438,170579.732,1449492.875,9.77,5.567,14.247,76.88,3.51,2.0,LST_ASSAM_2025_07.tif,24.553,2.0,4.0,5.0,5.0,0.0,0.504,3.0
2025_08,KARIMGANJ,18-317,96,0.0,94144.438,170579.732,1449492.875,9.77,5.567,14.247,76.88,3.51,5.0,LST_ASSAM_2025_08.tif,9.653,4.0,4.0,5.0,5.0,0.0,0.798,4.0
2025_09,KARIMGANJ,18-317,96,0.0,94144.438,170579.732,1449492.875,9.77,5.567,14.247,76.88,3.51,3.0,LST_ASSAM_2025_09.tif,29.553,5.0,4.0,5.0,5.0,0.0,0.937,5.0
2025_10,KARIMGANJ,18-317,96,0.0,94144.438,170579.732,1449492.875,9.77,5.567,14.247,76.88,3.51,4.0,LST_ASSAM_2025_10.tif,58.867,4.0,4.0,5.0,5.0,0.0,0.937,5.0
2025_11,KARIMGANJ,18-317,96,0.0,94144.438,170579.732,1449492.875,9.77,5.567,14.247,76.88,3.51,5.0,LST_ASSAM_2025_11.tif,5.067,5.0,4.0,5.0,5.0,0.0,0.937,5.0
2025_12,KARIMGANJ,18-317,96,0.0,94144.438,170579.732,1449492.875,9.77,5.567,14.247,76.88,3.51,5.0,LST_ASSAM_2025_12.tif,0.0,3.0,4.0,5.0,5.0,0.0,0.42,3.0
2026_01,KARIMGANJ,18-317,96,0.0,97503.704,172354.626,1468366.159,9.77,5.567,14.247,76.88,3.51,5.0,LST_ASSAM_2026_01.tif,0.0,3.0,4.0,5.0,5.0,0.0,0.42,3.0
2026_02,KARIMGANJ,18-317,96,0.0,97503.704,172354.626,1468366.159,9.77,5.567,14.247,76.88,3.51,4.0,LST_ASSAM_2026_02.tif,2.7,2.0,4.0,5.0,5.0,0.0,0.42,3.0
2026_03,KARIMGANJ,18-317,96,0.0,97503.704,172354.626,1468366.159,9.77,5.567,14.247,76.88,3.51,4.0,LST_ASSAM_2026_03.tif,27.133,3.0,4.0,5.0,5.0,0.0,0.635,4.0
2026_04,KARIMGANJ,18-317,96,0.0,97503.704,172354.626,1468366.159,9.77,5.567,14.247,76.88,3.51,2.0,LST_ASSAM_2026_04.tif,0.0,3.0,4.0,5.0,5.0,0.0,0.863,5.0
2026_05,KARIMGANJ,18-317,96,0.0,97503.704,172354.626,1468366.159,9.77,5.567,14.247,76.88,3.51,4.0,LST_ASSAM_2026_05.tif,0.0,3.0,4.0,5.0,5.0,0.0,0.897,5.0
2021_04,KOKRAJHAR,18-300,163,0.0,56007.743,121650.857,1281881.236,8.966,2.847,22.904,86.36,4.26,2.0,LST_ASSAM_2021_04.tif,0.439,3.0,2.0,3.0,5.0,0.0,0.356,2.0
2021_05,KOKRAJHAR,18-300,163,0.0,56007.743,121650.857,1281881.236,8.966,2.847,22.904,86.36,4.26,2.0,LST_ASSAM_2021_05.tif,9.418,2.0,2.0,3.0,5.0,0.0,0.299,2.0
2021_06,KOKRAJHAR,18-300,163,19921186.55,56007.743,121650.857,1281881.236,8.966,2.847,22.904,86.36,4.26,5.0,LST_ASSAM_2021_06.tif,25.038,3.0,2.0,3.0,1.0,19921186.55,0.414,3.0
2021_07,KOKRAJHAR,18-300,163,0.0,56007.743,121650.857,1281881.236,8.966,2.847,22.904,86.36,4.26,5.0,LST_ASSAM_2021_07.tif,14.268,2.0,2.0,3.0,4.0,19921186.55,0.381,2.0
2021_08,KOKRAJHAR,18-300,163,0.0,56007.743,121650.857,1281881.236,8.966,2.847,22.904,86.36,4.26,4.0,LST_ASSAM_2021_08.tif,6.403,2.0,2.0,3.0,4.0,19921186.55,0.381,2.0
2021_09,KOKRAJHAR,18-300,163,0.0,56007.743,121650.857,1281881.236,8.966,2.847,22.904,86.36,4.26,4.0,LST_ASSAM_2021_09.tif,12.424,2.0,2.0,3.0,4.0,19921186.55,0.381,2.0
2021_10,KOKRAJHAR,18-300,163,0.0,56007.743,121650.857,1281881.236,8.966,2.847,22.904,86.36,4.26,3.0,LST_ASSAM_2021_10.tif,47.442,2.0,2.0,3.0,4.0,19921186.55,0.423,3.0
2021_11,KOKRAJHAR,18-300,163,0.0,56007.743,121650.857,1281881.236,8.966,2.847,22.904,86.36,4.26,4.0,LST_ASSAM_2021_11.tif,0.0,3.0,2.0,3.0,4.0,19921186.55,0.297,2.0
2021_12,KOKRAJHAR,18-300,163,0.0,56007.743,121650.857,1281881.236,8.966,2.847,22.904,86.36,4.26,4.0,LST_ASSAM_2021_12.tif,0.0,3.0,2.0,3.0,4.0,19921186.55,0.297,2.0
2022_01,KOKRAJHAR,18-300,163,0.0,57857.16,121754.844,1285566.267,8.966,2.847,22.904,86.36,4.26,4.0,LST_ASSAM_2022_01.tif,0.129,3.0,2.0,3.0,4.0,19921186.55,0.297,2.0
2022_02,KOKRAJHAR,18-300,163,0.0,57857.16,121754.844,1285566.267,8.966,2.847,22.904,86.36,4.26,4.0,LST_ASSAM_2022_02.tif,0.049,3.0,2.0,3.0,4.0,19921186.55,0.297,2.0
2022_03,KOKRAJHAR,18-300,163,8981598.0,57857.16,121754.844,1285566.267,8.966,2.847,22.904,86.36,4.26,4.0,LST_ASSAM_2022_03.tif,60.505,2.0,2.0,3.0,5.0,28902784.55,0.463,3.0
2022_04,KOKRAJHAR,18-300,163,0.0,57857.16,121754.844,1285566.267,8.966,2.847,22.904,86.36,4.26,1.0,LST_ASSAM_2022_04.tif,0.0,3.0,2.0,3.0,5.0,0.0,0.345,2.0
